date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:22	42476/42476	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Nov%202022%2009:49:12%20GMT	https://html.designingmedia.com/yogastic/index.html	D:/Anispru/html.designingmedia.com/yogastic/index.html	(from )
13:15:22	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2003%20Jan%202023%2007:45:22%20GMT	https://html.designingmedia.com/robots.txt		(from )
13:15:23	4607/4607	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-57x57.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-57x57.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:23	4943/4943	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-60x60.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-60x60.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:23	6251/6251	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-72x72.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-72x72.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:23	6683/6683	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-76x76.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-76x76.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:24	11479/11479	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-114x114.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-114x114.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:24	12312/12312	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-120x120.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-120x120.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:24	16150/16150	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-144x144.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-144x144.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:24	17240/17240	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-152x152.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-152x152.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:25	21665/21665	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-180x180.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/apple-icon-180x180.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:25	23115/23115	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/android-icon-192x192.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/android-icon-192x192.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:26	2320/2320	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/favicon-32x32.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/favicon-32x32.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:26	9350/9350	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/favicon-96x96.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/favicon-96x96.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:26	1505/1505	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/favicon-16x16.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/favicon-16x16.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:26	720/720	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/images/favicon/manifest.json	D:/Anispru/html.designingmedia.com/yogastic/assets/images/favicon/manifest.json	(from https://html.designingmedia.com/yogastic/index.html)
13:15:26	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2003%20Jan%202023%2007:45:27%20GMT	https://html.designingmedia.com/ms-icon-144x144.png	D:/Anispru/html.designingmedia.com/ms-icon-144x144.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:27	160316/160316	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/bootstrap/bootstrap.min.css	D:/Anispru/html.designingmedia.com/yogastic/assets/bootstrap/bootstrap.min.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:28	100782/100782	---M-Z	200	added ('OK')	text/css	etag:%22623a082a-4ef8%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.1/css/all.min.css	D:/Anispru/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.1/css/all.min.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:29	48944/48944	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Oct%202022%2008:37:08%20GMT	https://html.designingmedia.com/yogastic/assets/js/bootstrap.min.js	D:/Anispru/html.designingmedia.com/yogastic/assets/js/bootstrap.min.js	(from https://html.designingmedia.com/yogastic/index.html)
13:15:29	54678/54678	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Nov%202022%2017:27:04%20GMT	https://html.designingmedia.com/yogastic/assets/css/style.css	D:/Anispru/html.designingmedia.com/yogastic/assets/css/style.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:30	18424/18424	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Nov%202022%2011:08:12%20GMT	https://html.designingmedia.com/yogastic/assets/css/custom-style.css	D:/Anispru/html.designingmedia.com/yogastic/assets/css/custom-style.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:30	79695/79695	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Nov%202022%2011:09:54%20GMT	https://html.designingmedia.com/yogastic/assets/css/mediaqueries.css	D:/Anispru/html.designingmedia.com/yogastic/assets/css/mediaqueries.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:30	7483/7483	---M--	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2016:05:42%20GMT	https://html.designingmedia.com/yogastic/assets/css/special-classes.css	D:/Anispru/html.designingmedia.com/yogastic/assets/css/special-classes.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:30	26053/26053	---MCZ	200	added ('OK')	text/css	etag:%2265c5-BVfTdFS2f0LyyxAeV+UHD7EZNXA%22	https://unpkg.com/aos@2.3.1/dist/aos.css	D:/Anispru/unpkg.com/aos@2.3.1/dist/aos.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:31	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed4-1b27%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup.css	D:/Anispru/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup.css	(from https://html.designingmedia.com/yogastic/index.html)
13:15:31	5481/5481	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:06%20GMT	https://html.designingmedia.com/yogastic/assets/images/yogastic_logo.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/yogastic_logo.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:31	26656/26656	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:53:08%20GMT	https://html.designingmedia.com/yogastic/about.html	D:/Anispru/html.designingmedia.com/yogastic/about.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:31	33211/33211	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Nov%202022%2011:58:56%20GMT	https://html.designingmedia.com/yogastic/services.html	D:/Anispru/html.designingmedia.com/yogastic/services.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:31	25263/25263	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:52:56%20GMT	https://html.designingmedia.com/yogastic/pricing.html	D:/Anispru/html.designingmedia.com/yogastic/pricing.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:32	29105/29105	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:52:50%20GMT	https://html.designingmedia.com/yogastic/faq.html	D:/Anispru/html.designingmedia.com/yogastic/faq.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:32	32266/32266	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:52:46%20GMT	https://html.designingmedia.com/yogastic/team.html	D:/Anispru/html.designingmedia.com/yogastic/team.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:32	48528/48528	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:52:32%20GMT	https://html.designingmedia.com/yogastic/single-post.html	D:/Anispru/html.designingmedia.com/yogastic/single-post.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:32	28305/28305	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:54:00%20GMT	https://html.designingmedia.com/yogastic/infinite-scroll.html	D:/Anispru/html.designingmedia.com/yogastic/infinite-scroll.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:33	28483/28483	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:54:18%20GMT	https://html.designingmedia.com/yogastic/load-more.html	D:/Anispru/html.designingmedia.com/yogastic/load-more.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:33	27287/27287	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:54:32%20GMT	https://html.designingmedia.com/yogastic/one-column.html	D:/Anispru/html.designingmedia.com/yogastic/one-column.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:33	28701/28701	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:54:48%20GMT	https://html.designingmedia.com/yogastic/two-column.html	D:/Anispru/html.designingmedia.com/yogastic/two-column.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:33	28256/28256	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:55:28%20GMT	https://html.designingmedia.com/yogastic/three-column.html	D:/Anispru/html.designingmedia.com/yogastic/three-column.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:33	46312/46312	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:56:32%20GMT	https://html.designingmedia.com/yogastic/three-colum-sidbar.html	D:/Anispru/html.designingmedia.com/yogastic/three-colum-sidbar.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:34	31831/31831	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:57:20%20GMT	https://html.designingmedia.com/yogastic/four-column.html	D:/Anispru/html.designingmedia.com/yogastic/four-column.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:34	37142/37142	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2017:57:44%20GMT	https://html.designingmedia.com/yogastic/six-column.html	D:/Anispru/html.designingmedia.com/yogastic/six-column.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:34	21906/21906	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Nov%202022%2012:02:56%20GMT	https://html.designingmedia.com/yogastic/contact.html	D:/Anispru/html.designingmedia.com/yogastic/contact.html	(from https://html.designingmedia.com/yogastic/index.html)
13:15:37	6488/6488	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/banner_left_top_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/banner_left_top_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:37	7049/7049	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/banner_left_bottom_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/banner_left_bottom_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:37	6033/6033	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/banner_right_top_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/banner_right_top_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:37	5806/5806	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/banner_right_bottom_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/banner_right_bottom_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:38	129465/129465	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/services_img_1.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/services_img_1.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:39	135647/135647	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/services_img_2.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/services_img_2.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:39	171718/171718	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/services_img_3.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/services_img_3.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:39	10961/10961	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/services_left_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/services_left_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:40	154032/154032	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/services_img_4.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/services_img_4.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:40	17328/17328	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/aboutus_top_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/aboutus_top_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:40	6147/6147	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/aboutus_bottom_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/aboutus_bottom_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:40	937/937	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/aboutus_line.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/aboutus_line.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:41	2665/2665	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/specialties_left_line.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/specialties_left_line.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:41	2649/2649	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:04%20GMT	https://html.designingmedia.com/yogastic/assets/images/specialties_right_line.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/specialties_right_line.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:41	10686/10686	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:02%20GMT	https://html.designingmedia.com/yogastic/assets/images/our_specialties_right_shape.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/our_specialties_right_shape.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:41	633950/633950	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:00%20GMT	https://html.designingmedia.com/yogastic/assets/images/banner_right_image.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/banner_right_image.png	(from https://html.designingmedia.com/yogastic/index.html)
13:15:41	8126/8126	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2008:37:02%20GMT	https://html.designingmedia.com/yogastic/assets/images/get_in_touch_video_icon.png	D:/Anispru/html.designingmedia.com/yogastic/assets/images/get_in_touch_video_icon.png	(from https://html.designingmedia.com/yogastic/index.html)
